ID,名前,年齢,性別,住所,電話番号,メールアドレス,会社名,職業,年収,購入回数,直近購入日,顧客満足度,ブランド評価,CTR,CVR,ROAS,ROI,CPA,CPC,LTV,CAC,AARRR,MAU,ARPU,クリック数,インプレッション,広告費,成約件数,成約率,コンバージョン率,プロダクトビュー,購入者数,購入数,総売上,売上構成比,売上目標,予算,利益率,マーケティング変数26,マーケティング変数27,マーケティング変数28,マーケティング変数29,マーケティング変数30,マーケティング変数31,マーケティング変数32,マーケティング変数33,マーケティング変数34,マーケティング変数35,マーケティング変数36,マーケティング変数37,マーケティング変数38,マーケティング変数39,マーケティング変数40,マーケティング変数41,マーケティング変数42,マーケティング変数43,マーケティング変数44,マーケティング変数45,マーケティング変数46,マーケティング変数47,マーケティング変数48,マーケティング変数49,マーケティング変数50,マーケティング変数51,マーケティング変数52,マーケティング変数53,マーケティング変数54,マーケティング変数55,マーケティング変数56,マーケティング変数57,マーケティング変数58,マーケティング変数59,マーケティング変数60,マーケティング変数61
11,佐藤 さゆり,54,男性,石川県三鷹市百村11丁目25番14号 コーポ今戸905,090-5771-8278,hanakosuzuki@example.org,合同会社渡辺ガス,大学教授,9760632,36,2023-04-12,5,4,0.9341368375502059,0.4034846458394976,0.21148741664741255,0.7304190650464641,0.9031208329132089,0.49100222734138554,0.2767169073920892,0.19113469083552437,0.1389252691854972,0.2614351358961915,0.7403761635893314,0.3527469282146356,0.196992373627208,0.8406442838471241,0.09568199042825021,0.7526718392324129,0.15787722981574892,0.46634557740500404,0.2504987450367012,0.4766475633116446,0.25470684269839416,0.07373718907966498,0.7221249739943127,0.13988883820321774,0.5539343021879298,0.5103595179691495,0.12696935498527628,0.1923118680500986,0.6016744731397374,0.8873717871228781,0.056680097551298214,0.056579014989946996,0.9907882870500315,0.7059381356001397,0.7271390474528928,0.7768973096402476,0.1743090434097927,0.6412187481942571,0.2357490749951735,0.7633715679250679,0.4117130823983802,0.27350828500370694,0.2629673688581652,0.04348014148788959,0.7803529003241578,0.25955721745901494,0.26518349662771135,0.9717056634901381,0.06669989879827753,0.9281114821330038
12,鈴木 充,59,女性,岐阜県横浜市戸塚区西川13丁目15番12号,070-4232-1485,tanakaakira@example.org,吉田建設有限会社,和紙職人,6309553,13,2023-04-16,1,1,0.7411565648226797,0.20323871757397238,0.8444614495732803,0.030715850335643835,0.11817575686955839,0.26939141741977723,0.8041735825381495,0.6927727806066266,0.265754478535398,0.20919417847679034,0.005135118176354925,0.15133316770300875,0.5861797162994613,0.01776423057721621,0.2182405683584986,0.9369249248007392,0.8096456764620127,0.5325060167440978,0.26378177000191727,0.7905980580719838,0.12954945997979195,0.07771122218790871,0.6017948162476979,0.13998303588728167,0.6659436926701366,0.14246966898484836,0.6301825221841533,0.7172671625735197,0.35118179708179587,0.4333533489426893,0.7859280833406673,0.06811018747633701,0.5135572706741758,0.7860330286617914,0.11857263722310296,0.6836497953027111,0.20083460373216522,0.3275935786229843,0.8946770273726014,0.014768667478104569,0.6236314477779951,0.45013540760763227,0.8970344639483386,0.1827685645612971,0.4885870056537065,0.35428012829874467,0.5796938966785111,0.17335614007350386,0.5900083643912988,0.9745395542663983
13,斎藤 修平,53,女性,愛媛県品川区方京17丁目8番4号,080-3711-7452,ryosuke45@example.org,青木保険合同会社,営業,9217889,48,2023-01-04,5,5,0.10797887520138194,0.5040962552769424,0.8974716251559215,0.48218390969057867,0.7870842868188386,0.49501210812188623,0.7762556778551882,0.9304478641763729,0.962451917948643,0.8451523285680195,0.1751593532096961,0.7495664072658551,0.19026499261395513,0.12119587725880365,0.9834982290144476,0.3257262923000931,0.549716534138054,0.7422599236141886,0.20500539006513818,0.6122943216098833,0.07714172128635699,0.5519947221050453,0.5133351113998572,0.8824191707703947,0.5152163416217058,0.7211951087537186,0.9129533239660539,0.8490156009513611,0.15998723750198385,0.4666736466113175,0.8998468485420233,0.603520500974274,0.7991022886221583,0.1450890361642191,0.20092636605786285,0.8856355894992892,0.5617111336826084,0.05195848339363218,0.9646459715598064,0.14549254829330904,0.7761573387163855,0.7373900042812936,0.8773504320307824,0.7490719582399951,0.824657945941869,0.19221726127266003,0.4641163191836577,0.21903335845183636,0.6820630283639904,0.9179120670158922
14,斉藤 稔,75,男性,沖縄県板橋区上野公園20丁目9番15号 皇居外苑パーク943,080-1623-0854,usuzuki@example.com,近藤情報有限会社,音響技術者,6005624,33,2023-04-25,5,1,0.4269435476842671,0.7939397488768047,0.20174996160590875,0.33385828860709565,0.7255483082829425,0.4767317747323121,0.6702701556532331,0.5738309780240227,0.43945791076408447,0.7352278831052048,0.627158785994063,0.3030608831572017,0.965489118761177,0.19598364741331464,0.8179952295014873,0.04922046238149558,0.016157232796274013,0.5780000487400531,0.6937104851117758,0.7451697773316003,0.24645649327390728,0.04353284474116359,0.5684032967595526,0.8507104830490073,0.359625558802823,0.33635679276526587,0.41028342520218775,0.015186908292286305,0.21103270784250883,0.5380342361039031,0.5687100651849828,0.41713105263292527,0.5055125758547084,0.11094217238124748,0.18113192037057113,0.38664667385381457,0.4375275041484865,0.3433382470054708,0.7064920486317293,0.07778444120125882,0.44540014790204363,0.9981875844246156,0.8362289516091751,0.6134582280421522,0.4400661054603948,0.7626862587894503,0.8944908461362643,0.35450422092590805,0.3662132692608886,0.2242531774890424
15,鈴木 結衣,67,女性,岐阜県港区芝公園24丁目21番12号,070-4480-8975,maayafujii@example.org,村上通信合同会社,漫画家,8709678,17,2023-03-12,4,2,0.0010138350558923648,0.3700784544950094,0.060983421069668586,0.4019988537077137,0.0838223458204379,0.5784603779831866,0.9719576788391612,0.07609636490803984,0.20362429593300235,0.36536707196924456,0.27946486831536776,0.9162222436306651,0.4415477420265045,0.07934413457205225,0.3357338285725273,0.030871717186905623,0.7396432112267891,0.6434320045137867,0.28140578619879797,0.6710303953054818,0.8361543841257265,0.9875095129959334,0.8143385897231487,0.2871074866791077,0.3755045722981475,0.33658898885860566,0.15503208096548737,0.9151821292321256,0.0032723429719978547,0.5594525238466538,0.8965969966116135,0.051944948766036836,0.04367008616281309,0.9259801026429989,0.4921282237647254,0.5985688007349311,0.031494685755301566,0.4800696808792788,0.8944583937306976,0.34654980390747714,0.7159680848462971,0.8093516780245189,0.30370270550800404,0.8784172978179116,0.5449640605066053,0.2291500893739128,0.8630555879369685,0.3210712571091997,0.4908508239802004,0.31004525851476394
16,田中 さゆり,71,男性,奈良県荒川区橋場17丁目15番11号 富久町シャルム289,92-8372-5444,yokosuzuki@example.net,株式会社伊藤通信,ゲームクリエイター,6608326,40,2023-03-14,2,2,0.885194119992234,0.03737113840474382,0.050031915774043756,0.2836278698542194,0.029243274049329027,0.3907243426160383,0.3595706917644087,0.5235279716255208,0.1205963602069059,0.3626042814622401,0.5448664578831955,0.9353523947491709,0.7564065021282675,0.20421271252395712,0.6449764680424279,0.9397771839393639,0.2559124863007123,0.19430197861793264,0.9931645869428648,0.3971624505626027,0.6401369814053689,0.666025049540067,0.22093959471564162,0.6646143122625124,0.9557182338859427,0.22409906192758133,0.357481787294195,0.6912238618081263,0.14088835216382212,0.4924417415884047,0.23170160948664353,0.8308615248217606,0.9807865470082995,0.4062861319456842,0.6332845030802671,0.23553237080622524,0.7257545081426597,0.2823774329742458,0.3760129687608522,0.2220748419005959,0.7736036036457665,0.7205342547166799,0.9485746790893076,0.27183870527964893,0.7734591970125493,0.932426511927375,0.9955601303658103,0.7870254620574667,0.7398376026372812,0.5427876520641851
17,佐々木 直子,73,女性,鹿児島県西多摩郡日の出町上吉羽28丁目3番2号,070-2402-0808,wyamashita@example.com,山口水産有限会社,配管工,3427122,14,2023-02-08,4,3,0.4516150499210584,0.791688829704187,0.24870599336270294,0.6400205499321333,0.9665025869098899,0.8536410170180609,0.6259281933691685,0.49416038420760977,0.6045805089053375,0.3759719508604137,0.3046044275075872,0.5403133303663872,0.5898523508493566,0.6042386767818032,0.6676800161734998,0.48689627231626476,0.6540436849170321,0.7113601709806117,0.213389345984343,0.2930035571256614,0.4221254817371918,0.7489024403415813,0.9034861516886598,0.3058479901877911,0.5262799394045444,0.6848536986087158,0.605464502940146,0.27196257304985394,0.5036032202029339,0.6537398576814207,0.2845400044570353,0.5707601075458094,0.7499611227682365,0.7090661751420605,0.2021711305047864,0.4690465854037684,0.6139778502869598,0.842391188120106,0.8363134121084225,0.25048907827234246,0.3285345906422329,0.2513907508242468,0.4588764895024219,0.4184446946532868,0.0554592001950126,0.5919478594192625,0.5049785528173311,0.49973193591671594,0.07788077004452842,0.5972032575817035
18,石井 直子,68,女性,沖縄県港区手岡35丁目25番14号,43-7170-1963,laoki@example.org,村上保険有限会社,絵本作家,3143543,23,2023-01-12,4,1,0.6771763780229094,0.8780712127146589,0.24695274651256416,0.6642291687240893,0.5232142590498485,0.41621366244980273,0.6037034146871427,0.03297210062894318,0.5527705061140903,0.6501584989252064,0.45977181358797226,0.37165867685779563,0.7971882941223476,0.4543133873842887,0.5605051525607293,0.12721686165127943,0.9652716684019085,0.07706237407772831,0.21748498210497058,0.6578594989540593,0.5523228379323051,0.329915645270076,0.0943629516129203,0.742731148053633,0.6835679931586066,0.8470720064184152,0.26214064385786884,0.9367782076127424,0.03808159578573378,0.12389216479941856,0.5406774358682576,0.9319909834042697,0.3913390764468213,0.48934770794380245,0.09820094274466029,0.877630212974391,0.7708854928437482,0.31024767116861307,0.17976481326344218,0.4652444202517637,0.27353374971938205,0.6174961301813967,0.13069627453805743,0.23094726798786724,0.35042421853028694,0.7926354911761496,0.7032277684298129,0.7083870488957115,0.10168529855944186,0.4415439825593769
19,小川 学,50,女性,京都府昭島市六番町40丁目7番2号,080-1377-2673,nkobayashi@example.net,山田銀行合同会社,アナウンサー,8515401,20,2023-03-07,5,4,0.8508296448279227,0.9597548891786283,0.7261723023363735,0.7310835609347418,0.46975570530704625,0.49942275304916406,0.5343802896746292,0.3954980474109808,0.19037465967380207,0.9662053317973042,0.8586026297261796,0.5359037667901454,0.0914333919038417,0.2907536144032512,0.7859851784681134,0.3817513135752969,0.4763488001824945,0.5478898713391259,0.6457789554708393,0.165461131498296,0.5531314790227901,0.19539692850361468,0.5656456820151494,0.09614166767681809,0.13542365225303488,0.2679283531682952,0.5822366426334605,0.6945204750059719,0.17164681249639402,0.7163529837762501,0.4778209382551972,0.3512430004390701,0.6797052844815805,0.5138160357817106,0.7254370978975458,0.41096115508914266,0.8220399765821482,0.28590967487396957,0.24008877885144697,0.9333966660055333,0.6057458745327323,0.4057850552442599,0.7553261799600393,0.3574196756478527,0.9460582912325528,0.8276657048643419,0.5729113415696762,0.4073111926585491,0.6701467613854862,0.2406719733484992
20,松田 裕太,57,女性,広島県白井市西川2丁目12番2号 コート松浦町198,20-0876-2789,nishimurayuta@example.com,有限会社井上通信,調理師,5116946,37,2023-03-18,4,4,0.4726333389035642,0.11726425966026666,0.45412348765213917,0.8045512930744831,0.13439842787340162,0.9787792770005576,0.2044914096297502,0.0650323083041533,0.29560912712458565,0.07625239772946724,0.028938961557888554,0.12690644112895544,0.08355947824231502,0.5155874063361905,0.0033339837887186308,0.034797095987285864,0.6722034983926903,0.5107394197273397,0.7749393974759218,0.3026654623857712,0.8717279577353146,0.08053752217512866,0.9398286894222981,0.6729908078527771,0.5795041366737774,0.6601758169055651,0.29951492404853974,0.9175933866457936,0.6909486711776864,0.1773317526978685,0.7081076288273859,0.01422242120897288,0.8273366375386033,0.865912150365168,0.18971025667454833,0.8482191233503359,0.46420515141387,0.8023726454361007,0.9703289145536567,0.7287436012789665,0.25967536744098696,0.8065720805974339,0.06811027845853546,0.32445122649120317,0.8312395329674861,0.7845839242505278,0.2505271301885299,0.5664591856369311,0.12134435301117252,0.8740825954998133
21,阿部 花子,70,女性,和歌山県山武郡横芝光町豊町21丁目24番8号,080-2248-4536,sotaro19@example.com,中村保険有限会社,漫画家,8904007,21,2023-03-24,4,3,0.6713171171239521,0.9763276722225036,0.5377839541581098,0.5138412547455077,0.765621876026488,0.8293206461990014,0.38875870628601084,0.18301112173047895,0.12727050777753868,0.5941963017786634,0.9223752198966686,0.3659021648158013,0.6175663280567977,0.2587960166088761,0.6618723898958239,0.21241438013186353,0.23588250273257394,0.11696851545258824,0.6873712413165904,0.5947412674631534,0.40658306786173226,0.8565538726518193,0.5959797949375354,0.11195897535297261,0.36515207976595154,0.9468666443605509,0.467759238650615,0.5209933057384027,0.7339929099528718,0.7857438405603268,0.32585512892052526,0.4017905004059611,0.6901966072059543,0.5500228630120596,0.12153649562568047,0.9005500830173149,0.5674302643829641,0.0998792938744727,0.14315805098618806,0.848968734296803,0.18637767894881752,0.43764472266048415,0.29428646959109717,0.40353055287751916,0.35008070598077357,0.40621952208455847,0.9511042120487603,0.6665849688886847,0.8022744605135701,0.5593113357704842
22,田中 浩,45,女性,沖縄県江東区前弥六南町13丁目10番5号,090-6099-9225,shayashi@example.net,近藤電気合同会社,司法書士,9782587,45,2023-01-09,3,2,0.12123618375299783,0.32419233405240033,0.09819128066576421,0.6081524679027092,0.7975234048636893,0.5954931810721158,0.06459426579114746,0.26714832708382164,0.6907224401167938,0.8176341965848842,0.5343932710547449,0.8740290453540932,0.9970709506246765,0.008633478960801022,0.09236273202921919,0.34089449328214094,0.9747101332153257,0.05769873612180709,0.20990786024692765,0.9228187019548074,0.6461694599747159,0.2719623171571768,0.8977055384016918,0.38352532641901205,0.5854655692951573,0.4292650041811794,0.6693042192086424,0.6882865882166351,0.031429291326244724,0.7203016364051084,0.52168518415893,0.43591101845714897,0.9493313252306863,0.002034545679522548,0.936799848080106,0.4067064428852215,0.16371345424180805,0.6695316767723855,0.0053115000155561365,0.21721880238040447,0.22422069665306765,0.1718161260654062,0.2636857812122677,0.8513865360654889,0.9104135260367089,0.7634373810936624,0.3020983206919342,0.47851695213767076,0.8876377964907809,0.051252002343407876
23,石井 修平,33,女性,熊本県安房郡鋸南町箪笥町7丁目27番1号 パーク花川戸841,070-0614-4820,okadayoichi@example.org,鈴木食品有限会社,演歌歌手,5394188,15,2023-04-30,3,5,0.3639303897283399,0.25721011569963037,0.13278729903950626,0.620657123324674,0.44236456029415705,0.21452584112287787,0.08048777172255484,0.4838208738134283,0.07527836237917074,0.09039602190165053,0.35607670394013946,0.4803612495443973,0.9519392916957657,0.842773829802594,0.0581205501331471,0.3702690057031385,0.6690024063725023,0.010261378609817351,0.10807712131178282,0.8976669405361907,0.9359133898876594,0.06926136083179224,0.8175805869482973,0.29381311147974143,0.4938953023617113,0.6955571861303743,0.1811235965929997,0.6925337421412195,0.5473799184917615,0.3931752855352283,0.28231662593732665,0.5599920405536203,0.8589421487468812,0.6271945240120598,0.13063435033740622,0.5001522368779092,0.06345604358481316,0.7905460629338711,0.2779839892537894,0.5665344162289776,0.4563281055004861,0.833674299746466,0.7162288450536081,0.7276268159282034,0.5990359531337728,0.33303399495727104,0.21776980189857853,0.29347783701643315,0.32711085687083474,0.8670301673738257
24,中村 裕美子,68,女性,高知県印西市松浦町19丁目1番11号,55-4221-4426,twatanabe@example.net,山田ガス株式会社,お笑い芸人,9574402,46,2023-01-19,1,1,0.9591486698024052,0.09660038392553039,0.7800766838210219,0.013016294333501155,0.9607622499334769,0.5938465180443409,0.6716072163519855,0.849577683944182,0.3013715945069012,0.726721775928928,0.5363874543943101,0.5209735601340525,0.6912176841365577,0.4630265825182328,0.39585338338118203,0.0387432662956384,0.7234714054599378,0.804490297444898,0.23563847041070296,0.8031396494614584,0.20001638136760125,0.5689766456577112,0.043751422899690806,0.7854503458190475,0.5791560703666877,0.8455100612522091,0.23453517854862338,0.3352842642583491,0.7690153286586504,0.7611757476386698,0.3414267076505194,0.8381853685402995,0.11377628958650676,0.318354507522976,0.4595347746285062,0.630724019729291,0.20185289582728483,0.41318406277516617,0.7509339067871521,0.07680067543332347,0.2836250195755061,0.08127008571151839,0.8939259161706249,0.6801849543681202,0.4790067853726846,0.8274926062096866,0.3388667475939472,0.6960252033257426,0.751271275405379,0.617389835726382
